,CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,NUM_ACTA_IMPRESO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,CI,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PVEM-PT-MORENA,PVEM-PT,PVEM-MORENA,PT-MORENA,CANDIDATO/A NO REGISTRADO/A,VOTOS NULOS,TOTAL_VOTOS_CALCULADOS,LISTA_NOMINAL_CASILLA,OBSERVACIONES,MECANISMOS_TRASLADO,FECHA_HORA
28059,'092870C0300',092870C030036044,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2870,3,C,0,Urbana,2,37,46,6,8,8,11,132,8,2,6,0,3,2,0,0,0,0,0,6,0,13,288,676,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:03
28060,'092870C0200',092870C020029276,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2870,2,C,0,Urbana,2,28,44,5,7,10,6,141,8,7,8,0,2,0,0,0,1,0,0,0,0,12,279,676,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:29
28061,'092871B0100',092871B010032513,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2871,1,B,0,Urbana,2,28,21,12,13,18,8,130,4,5,6,0,0,0,0,0,1,0,0,2,0,12,260,530,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:36
28062,'092871C0200',092871C020036046,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2871,2,C,0,Urbana,2,22,17,3,13,12,9,132,3,2,4,0,0,0,0,0,0,0,0,1,2,4,224,529,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:20
28063,'092871C0100',092871C010036045,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2871,1,C,0,Urbana,2,21,20,3,7,6,4,106,9,3,4,0,1,0,0,0,0,0,0,3,0,10,197,529,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:19
28064,'092872B0100',092872B010032514,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2872,1,B,0,Urbana,2,40,24,10,8,7,8,140,8,3,5,0,3,0,0,0,2,0,1,3,0,6,268,600,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:03
28065,'092872C0100',092872C010029277,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2872,1,C,0,Urbana,2,37,16,6,9,14,5,153,9,3,9,0,1,0,0,0,2,0,0,2,0,5,271,600,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:46
28066,'092872C0200',092872C020029278,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2872,2,C,0,Urbana,2,27,19,7,9,10,6,161,12,1,12,0,4,0,0,0,0,0,0,5,0,7,280,600,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:41
28067,'092873B0100',092873B010032515,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2873,1,B,0,Urbana,2,34,30,9,8,20,17,140,6,1,5,0,3,0,0,0,2,0,0,4,0,9,288,608,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:20
28068,'092873C0300',092873C030029281,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2873,3,C,0,Urbana,2,31,23,6,5,15,6,146,10,1,4,0,3,1,0,0,0,0,1,0,1,9,262,607,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:25
28069,'092873C0200',092873C020036047,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2873,2,C,0,Urbana,2,38,43,3,6,7,9,151,11,0,6,0,1,0,0,0,1,0,1,3,1,8,289,607,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:09
28070,'092873C0100',092873C010029279,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2873,1,C,0,Urbana,2,42,27,8,9,16,14,127,9,2,4,0,3,0,0,0,0,0,0,1,0,11,273,608,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:09
28071,'092874B0100',092874B010032516,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2874,1,B,0,Urbana,2,33,40,7,4,9,4,101,11,2,3,0,2,0,1,1,0,0,0,1,1,13,233,655,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:40
28072,'092874C0200',092874C020029437,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2874,2,C,0,Urbana,2,33,37,16,8,3,12,126,7,3,2,0,6,0,0,0,0,0,0,1,2,2,258,655,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:38
28073,'092874C0100',092874C010029436,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2874,1,C,0,Urbana,2,34,27,9,6,7,13,98,10,2,5,0,4,0,0,0,0,0,0,1,0,11,227,655,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:05
28074,'092875B0100',092875B010032517,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2875,1,B,0,Urbana,2,31,37,5,8,8,2,137,10,3,13,0,3,0,0,0,1,0,0,2,0,3,263,526,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:44
28075,'092875C0100',092875C010029439,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2875,1,C,0,Urbana,2,39,30,2,11,12,7,118,6,5,1,0,1,0,0,0,2,0,0,2,0,8,244,526,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:17
28076,'092875C0200',092875C020029440,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2875,2,C,0,Urbana,2,18,21,1,8,12,13,115,6,2,4,0,2,1,0,0,1,0,1,2,1,13,221,526,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:14
28077,'092876B0100',092876B010032518,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2876,1,B,0,Urbana,2,23,35,7,17,4,6,112,4,1,0,0,1,0,0,0,1,0,0,3,0,8,222,593,Recuento (Para recuento (SRA)),I-D,09/06/2021 12:06:56
28078,'092876C0200',092876C020037482,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2876,2,C,0,Urbana,2,36,44,5,16,4,12,103,6,1,4,0,2,2,0,0,0,0,0,0,1,7,243,593,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:47
28079,'092876C0100',092876C010036048,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2876,1,C,0,Urbana,2,28,32,8,11,5,10,123,2,6,0,0,1,0,0,0,1,1,0,3,2,7,240,593,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:25
28080,'092877B0100',092877B010032519,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2877,1,B,0,Urbana,2,64,41,7,9,7,9,121,9,5,15,0,5,1,0,0,0,0,0,3,0,11,307,590,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:22
28081,'092877C0100',092877C010036049,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2877,1,C,0,Urbana,2,68,34,13,7,9,7,120,13,3,15,0,2,2,0,0,2,0,2,1,1,5,304,590,Recuento (Para recuento (SRA)),I-D,09/06/2021 18:06:03
28082,'092878B0100',092878B010032520,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2878,1,B,0,Urbana,2,46,39,8,6,11,11,179,12,2,4,0,1,1,1,0,0,0,0,3,0,7,331,714,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:02
28083,'092878C0100',092878C010029441,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2878,1,C,0,Urbana,2,52,35,11,5,6,12,172,5,4,7,0,0,2,0,1,0,0,0,3,0,8,323,714,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:14
28084,'092879B0100',092879B010032521,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2879,1,B,0,Urbana,2,85,37,7,22,13,17,121,5,5,7,0,3,0,0,0,1,0,0,1,1,4,329,720,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:14
28085,'092879C0100',092879C010029442,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2879,1,C,0,Urbana,2,63,42,5,14,7,18,113,6,2,6,0,0,1,1,0,3,0,0,2,1,7,291,720,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:05
28086,'092879C0200',092879C020029445,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2879,2,C,0,Urbana,2,94,56,11,12,15,18,98,7,3,10,0,2,0,0,0,1,0,0,4,0,9,340,719,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:42
28087,'092879C0300',092879C030029447,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2879,3,C,0,Urbana,2,91,49,6,6,9,10,128,7,6,7,0,2,1,0,0,2,0,0,1,0,5,330,719,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:49
28088,'092880B0100',092880B010032522,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2880,1,B,0,Urbana,2,49,21,18,3,4,5,82,3,3,3,0,0,2,0,0,0,0,0,1,0,7,201,484,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:53
28089,'092880C0100',092880C010029448,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2880,1,C,0,Urbana,2,26,35,17,5,4,14,91,6,1,2,0,2,0,0,0,1,0,0,0,0,13,217,483,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:24
28090,'092881B0100',092881B010032681,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2881,1,B,0,Urbana,2,86,40,7,4,8,12,96,1,1,2,0,3,0,0,0,2,0,0,1,0,6,269,417,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:02
28091,'092881C0100',092881C010029450,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2881,1,C,0,Urbana,2,72,35,7,7,10,11,88,2,2,4,0,2,0,0,0,0,0,0,1,0,6,247,416,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:48
28092,'092882B0100',092882B010032682,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2882,1,B,0,Urbana,2,132,75,11,2,8,19,115,8,3,4,0,5,0,1,0,0,0,1,2,0,14,400,590,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:36
28093,'092882C0200',092882C020036210,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2882,2,C,0,Urbana,2,138,62,10,5,3,23,105,5,3,3,0,1,0,1,0,0,0,0,1,1,7,368,589,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:42
28094,'092882C0100',092882C010036209,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2882,1,C,0,Urbana,2,119,72,7,11,6,13,112,3,2,10,0,6,1,0,0,0,0,0,4,0,6,372,589,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:21
28095,'092883B0100',092883B010032683,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2883,1,B,0,Urbana,2,92,81,8,3,12,19,128,3,1,5,0,5,2,0,0,0,0,0,2,0,7,368,565,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:08
28096,'092884B0100',092884B010032684,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2884,1,B,0,Urbana,2,178,69,10,1,7,16,82,4,0,4,0,4,1,0,0,0,1,0,2,0,5,384,566,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:43
28097,'092884C0100',092884C010036213,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2884,1,C,0,Urbana,2,164,75,10,3,12,10,95,2,3,2,0,7,2,1,0,1,0,0,3,0,9,399,566,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:13
28098,'092885B0100',092885B010032685,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2885,1,B,0,Urbana,2,121,64,19,5,6,17,115,3,1,7,0,2,0,0,0,0,0,0,4,0,9,373,643,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:56
28099,'092885C0500',092885C050029457,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2885,5,C,0,Urbana,2,134,69,13,7,9,14,98,7,1,1,0,7,1,0,0,1,0,0,3,0,9,374,642,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:11
28100,'092885C0400',092885C040029455,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2885,4,C,0,Urbana,2,109,65,8,7,2,11,127,9,3,5,0,3,1,1,0,0,0,0,3,1,7,362,642,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:07
28101,'092885C0300',092885C030029453,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2885,3,C,0,Urbana,2,117,59,9,8,1,11,105,3,2,3,0,7,0,0,0,0,0,0,2,0,10,337,643,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:03
28102,'092885C0100',092885C010036216,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2885,1,C,0,Urbana,2,118,61,14,5,6,18,112,3,4,7,0,3,1,0,0,0,0,1,1,1,13,368,643,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:21
28103,'092885C0200',092885C020029451,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2885,2,C,0,Urbana,2,113,60,12,7,12,14,81,5,6,4,0,16,3,0,0,1,0,0,1,0,11,346,643,Recuento (Para recuento (SRA)),I-D,09/06/2021 13:06:53
28104,'092886B0100',092886B010032686,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2886,1,B,0,Urbana,2,107,62,11,8,7,11,95,2,3,3,0,4,0,0,0,1,0,0,0,0,10,324,486,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:05
28105,'092886C0100',092886C010029459,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2886,1,C,0,Urbana,2,129,78,12,3,7,11,79,2,0,2,0,9,2,0,0,0,0,0,0,0,7,341,485,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:01
28106,'092887B0100',092887B010032687,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2887,1,B,0,Urbana,2,48,41,5,7,3,11,117,4,6,7,0,2,0,0,0,1,0,0,4,1,7,264,491,Cotejo (Levantada en Casilla),I-D,09/06/2021 10:06:49
28107,'092887C0100',092887C010029460,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2887,1,C,0,Urbana,2,40,43,11,8,6,9,100,8,2,6,0,3,1,0,0,0,0,0,1,0,5,243,490,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:43
28108,'092888B0100',092888B010032688,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2888,1,B,0,Urbana,2,45,30,5,5,7,8,97,8,3,3,0,2,0,0,0,2,0,0,0,0,5,220,435,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:55
28109,'092888C0100',092888C010029461,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2888,1,C,0,Urbana,2,39,31,3,6,2,7,107,10,4,4,0,2,0,1,0,1,0,0,2,0,6,225,435,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:32
28110,'092889B0100',092889B010033335,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2889,1,B,0,Urbana,2,53,48,7,7,14,19,134,12,5,7,0,1,1,0,1,2,0,0,1,0,9,321,677,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:32
28111,'092890B0100',092890B010033336,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2890,1,B,0,Urbana,2,56,42,8,10,9,9,88,11,5,16,0,2,0,0,0,0,0,0,2,0,0,258,481,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:02
28112,'092890C0100',092890C010032004,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2890,1,C,0,Urbana,2,53,40,6,8,7,13,103,8,4,12,0,3,1,0,0,0,0,0,1,0,12,271,481,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:34
28113,'092891B0100',092891B010033337,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2891,1,B,0,Urbana,2,47,34,7,6,6,11,124,5,1,8,0,3,0,0,0,4,0,0,0,0,8,264,491,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:05
28114,'092891C0100',092891C010036217,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2891,1,C,0,Urbana,2,55,36,6,9,9,12,107,11,3,9,0,0,1,0,0,0,0,0,2,0,7,267,491,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:23
28115,'092892B0100',092892B010033338,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2892,1,B,0,Urbana,2,39,29,6,2,8,13,129,3,3,5,0,3,0,0,0,2,0,0,4,0,9,255,454,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:54
28116,'092892C0100',092892C010036218,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2892,1,C,0,Urbana,2,25,27,4,5,9,7,116,9,4,4,0,0,1,0,1,0,0,0,3,1,9,225,454,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:24
28117,'092893B0100',092893B010033339,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2893,1,B,0,Urbana,2,52,47,7,10,6,19,130,16,2,9,0,2,0,0,0,1,0,0,2,0,10,313,595,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:04
28118,'092893C0100',092893C010036219,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2893,1,C,0,Urbana,2,45,38,4,2,9,5,154,21,1,14,0,0,2,0,0,0,0,2,0,0,8,305,594,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:03
28119,'092894B0100',092894B010033340,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2894,1,B,0,Urbana,2,36,18,12,4,4,8,105,14,2,2,0,1,1,1,1,2,0,0,3,1,10,225,591,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:40
28120,'092894C0100',092894C010036220,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2894,1,C,0,Urbana,2,24,23,8,11,5,8,98,4,1,4,0,3,0,0,0,1,0,0,3,0,3,196,591,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:14
28121,'092894C0200',092894C020029462,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2894,2,C,0,Urbana,2,26,32,8,6,2,10,107,5,3,6,0,3,0,0,0,0,0,1,2,1,12,224,590,Recuento (Para recuento (SRA)),I-D,09/06/2021 14:06:03
28122,'092895B0100',092895B010033341,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2895,1,B,0,Urbana,2,30,30,9,6,10,8,167,13,2,2,0,0,1,0,0,0,0,2,4,0,9,293,670,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:37
28123,'092895C0100',092895C010029464,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2895,1,C,0,Urbana,2,34,31,6,8,7,9,149,14,6,1,0,0,1,0,0,1,0,0,1,0,13,281,670,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:10
28124,'092895C0200',092895C020036221,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2895,2,C,0,Urbana,2,173,36,6,9,13,11,132,15,2,3,0,1,0,0,0,0,0,0,4,1,8,414,670,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:34
28125,'092896B0100',092896B010033342,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2896,1,B,0,Urbana,2,21,33,5,10,6,4,148,3,2,10,0,0,0,0,0,2,0,1,4,0,7,256,605,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:45
28126,'092896C0100',092896C010036224,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2896,1,C,0,Urbana,2,18,33,3,5,11,9,130,1,2,8,0,3,1,0,0,1,0,1,3,0,4,233,605,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:49
28127,'092896C0200',092896C020036225,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2896,2,C,0,Urbana,2,14,18,4,9,9,13,146,8,2,7,0,1,0,1,0,3,0,1,1,1,9,247,605,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:04
28128,'092896C0300',092896C030036227,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2896,3,C,0,Urbana,2,17,24,4,9,11,11,118,5,3,5,0,1,0,0,0,0,0,0,4,0,12,224,604,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:44
28129,'092897B0100',092897B010033343,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2897,1,B,0,Urbana,2,19,24,9,10,5,13,130,5,0,32,0,1,0,0,0,0,0,0,2,0,10,260,579,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:51
28130,'092897C0100',092897C010036228,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2897,1,C,0,Urbana,2,12,22,6,6,11,3,124,5,2,32,0,0,0,0,0,0,0,0,2,0,5,230,579,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:34
28131,'092897C0200',092897C020036231,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2897,2,C,0,Urbana,2,10,21,5,1,6,5,128,7,5,35,0,0,0,0,0,0,0,0,0,0,5,228,578,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:17
28132,'092898B0100',092898B010033344,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2898,1,B,0,Urbana,2,22,24,11,6,14,8,104,6,3,3,0,1,0,0,0,0,0,1,2,0,4,209,554,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:19
28133,'092898C0100',092898C010029466,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2898,1,C,0,Urbana,2,15,32,15,5,17,10,107,4,0,5,0,0,0,0,0,1,0,1,1,0,9,222,553,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:39
28134,'092898C0200',092898C020036233,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2898,2,C,0,Urbana,2,15,20,12,0,7,7,113,5,1,2,0,1,0,0,0,0,0,0,4,2,9,198,553,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:20
28135,'092899B0100',092899B010033345,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,1,B,0,Urbana,2,24,10,12,6,12,9,128,1,0,4,0,1,0,1,1,2,0,0,4,1,5,221,748,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:44
28136,'092899C0100',092899C010036235,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,1,C,0,Urbana,2,14,18,11,12,8,8,143,9,0,2,0,0,0,0,0,2,0,0,0,0,15,242,748,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:22
28137,'092899C0200',092899C020029467,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,2,C,0,Urbana,2,17,28,12,13,9,9,112,5,2,2,0,0,1,0,0,1,0,0,3,0,7,221,748,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:58
28138,'092899C0300',092899C030036238,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,3,C,0,Urbana,2,20,23,13,6,6,4,134,4,1,3,0,1,0,0,0,3,1,0,3,0,10,232,748,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:39
28139,'092899C0400',092899C040029468,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,4,C,0,Urbana,2,12,8,17,7,7,7,144,5,5,4,0,4,0,0,0,0,1,0,4,1,10,236,748,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:22
28140,'092899C0500',092899C050029469,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,5,C,0,Urbana,2,13,20,8,8,1,6,138,4,2,3,0,2,0,0,0,0,0,1,1,0,9,216,748,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:55
28141,'092899C0600',092899C060029470,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,6,C,0,Urbana,2,8,17,14,9,6,6,127,1,0,6,0,1,0,0,0,0,0,1,4,1,4,205,748,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:33
28142,'092899C0700',092899C070036241,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,7,C,0,Urbana,2,19,123,117,7,8,7,119,8,4,5,0,0,0,0,0,0,0,0,3,0,11,431,748,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:24
28143,'092899C0800',092899C080036242,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,8,C,0,Urbana,2,19,23,20,8,6,6,120,5,3,4,0,2,0,0,0,0,0,0,1,0,8,225,748,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:59
28144,'092899C0900',092899C090029471,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,9,C,0,Urbana,2,17,11,17,4,14,6,113,1,5,7,0,1,0,0,0,0,0,1,2,0,9,208,748,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:34
28145,'092899C1000',092899C100029472,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2899,10,C,0,Urbana,2,14,20,15,11,9,6,126,4,3,7,0,0,0,0,0,0,0,0,2,0,7,224,748,Recuento (Para recuento (SRA)),I-D,09/06/2021 15:06:45
28146,'092900B0100',092900B010033346,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2900,1,B,0,Urbana,2,22,24,8,13,23,8,142,11,4,8,0,3,1,0,0,3,1,1,4,0,11,287,684,Recuento (Para recuento (SRA)),I-D,09/06/2021 18:06:57
28147,'092900C0100',092900C010036244,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2900,1,C,0,Urbana,2,40,25,5,7,18,15,144,4,1,5,0,1,0,0,0,0,0,0,3,0,9,277,683,Recuento (Para recuento (SRA)),I-D,09/06/2021 18:06:08
28148,'092900C0200',092900C020036246,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2900,2,C,0,Urbana,2,26,30,10,9,16,13,146,11,3,3,0,1,1,0,0,2,0,1,3,0,7,282,683,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:26
28149,'092901B0100',092901B010033347,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2901,1,B,0,Urbana,2,17,14,4,10,12,5,91,8,1,1,0,1,0,0,1,0,0,0,2,0,6,173,390,Cotejo (Levantada en Casilla),I-D,09/06/2021 11:06:59
28150,'092901C0100',092901C010031213,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2901,1,C,0,Urbana,2,19,13,7,8,7,5,99,10,0,0,0,2,1,0,0,1,0,0,0,0,2,174,390,Recuento (Para recuento (SRA)),I-D,09/06/2021 10:06:07
28151,'092902B0100',092902B010033348,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2902,1,B,0,Urbana,2,11,25,5,6,4,2,116,13,1,6,0,2,0,0,0,0,0,0,4,0,6,201,520,Recuento (Para recuento (SRA)),I-D,09/06/2021 10:06:01
28152,'092902C0200',092902C020031935,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2902,2,C,0,Urbana,2,17,32,8,9,11,2,126,13,0,2,0,0,0,0,0,0,0,1,0,0,2,223,519,Recuento (Para recuento (SRA)),I-D,09/06/2021 11:06:07
28153,'092902C0100',092902C010031934,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2902,1,C,0,Urbana,2,13,30,14,7,13,5,125,12,2,5,0,0,0,0,0,1,0,0,2,0,7,236,519,Recuento (Para recuento (SRA)),I-D,09/06/2021 10:06:37
28154,'092903B0100',092903B010033349,9,CIUDAD DE MÉXICO,4,IZTAPALAPA,2903,1,B,0,Urbana,2,54,33,7,10,4,13,121,7,3,4,0,3,0,0,0,1,0,0,1,0,13,274,556,Recuento (Para recuento (SRA)),I-D,09/06/2021 10:06:37
